,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,unnamed_0,unnamed_0.1,unique_key,created_date,closed_date,location_type,incident_zip,incident_address,street_name,address_type,city,landmark,status,due_date,resolution_action_updated_date,community_board,borough,x_coordinate_(state_plane),y_coordinate_(state_plane),park_borough,latitude,longitude,days_open
10232,10232,10232,10232,10232,114643,36717766,2017-07-17T11:00:00,2017-07-23T11:00:00,3+ Family Apt. Building,10305.0,76 CLIFTON AVENUE,CLIFTON AVENUE,LATLONG,STATEN ISLAND,,Closed,08-16-2017 01:06:11 PM,07-23-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,965889.0,163308.0,STATEN ISLAND,40.6149025,-74.0661316,6.0
10233,10233,10233,10233,10233,114662,36719121,2017-07-17T11:00:00,2017-07-22T11:00:00,1-2 Family Dwelling,10305.0,104 HICKORY AVENUE,HICKORY AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-16-2017 03:15:06 PM,07-22-2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,963919.0,156022.0,STATEN ISLAND,40.5948972,-74.0732074,5.0
10234,10234,10234,10234,10234,114670,36720252,2017-07-17T11:00:00,2017-07-17T11:00:00,3+ Family Mixed Use Building,10013.0,558 BROOME STREET,BROOME STREET,ADDRESS,NEW YORK,,Closed,08-16-2017 02:33:41 PM,07-17-2017 02:42:25 PM,02 MANHATTAN,MANHATTAN,982630.0,203192.0,MANHATTAN,40.7243916,-74.0058446,0.0
10235,10235,10235,10235,10235,114687,36722362,2017-07-17T11:00:00,2017-07-23T11:00:00,1-2 Family Dwelling,10306.0,199 BISHOP STREET,BISHOP STREET,ADDRESS,STATEN ISLAND,,Closed,08-16-2017 12:47:32 PM,07-23-2017 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,948595.0,148498.0,STATEN ISLAND,40.5741969,-74.1283459,6.0
10236,10236,10236,10236,10236,114691,36723203,2017-07-17T11:00:00,2017-07-17T11:00:00,1-2 Family Dwelling,10312.0,117 RUSSEK DRIVE,RUSSEK DRIVE,ADDRESS,STATEN ISLAND,,Closed,08-16-2017 08:58:21 PM,07-17-2017 09:01:45 PM,03 STATEN ISLAND,STATEN ISLAND,928809.0,139228.0,STATEN ISLAND,40.548651,-74.1994926,0.0
10237,10237,10237,10237,10237,114694,36723650,2017-07-17T11:00:00,2017-07-18T11:00:00,Other (Explain Below),10006.0,,,INTERSECTION,NEW YORK,,Closed,08-16-2017 09:54:16 PM,07-18-2017 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,980656.0,197137.0,MANHATTAN,40.7077715,-74.0129631,1.0
10238,10238,10238,10238,10238,114696,36724371,2017-07-17T11:00:00,2017-07-29T11:00:00,1-2 Family Dwelling,10305.0,85 MCLAUGHLIN STREET,MCLAUGHLIN STREET,ADDRESS,STATEN ISLAND,,Closed,08-16-2017 10:32:17 AM,07-29-2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,964018.0,154108.0,STATEN ISLAND,40.5896439,-74.0728452,12.0
10239,10239,10239,10239,10239,114701,36725605,2017-07-18T11:00:00,2017-08-19T11:00:00,1-2 Family Dwelling,10314.0,596 WOOLLEY AVENUE,WOOLLEY AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-17-2017 05:08:12 PM,08-19-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,945099.0,161130.0,STATEN ISLAND,40.6088545,-74.1410035,32.0
10240,10240,10240,10240,10240,114704,36726325,2017-07-18T11:00:00,2017-07-19T11:00:00,3+ Family Apt. Building,11204.0,7413 16 AVENUE,16 AVENUE,ADDRESS,BROOKLYN,,Closed,08-17-2017 07:37:03 AM,07-19-2017 12:00:00 AM,11 BROOKLYN,BROOKLYN,984156.0,163982.0,BROOKLYN,40.6167691,-74.00033859999998,1.0
10241,10241,10241,10241,10241,114707,36726328,2017-07-18T11:00:00,2017-08-28T14:40:11,Construction Site,10005.0,101 WALL STREET,WALL STREET,ADDRESS,NEW YORK,,Closed,08-17-2017 11:52:17 AM,08-28-2017 03:40:11 PM,Unspecified MANHATTAN,MANHATTAN,982290.0,196104.0,MANHATTAN,40.70493670000001,-74.0070692,40.0
10242,10242,10242,10242,10242,114708,36726329,2017-07-18T11:00:00,2017-07-22T11:00:00,Other (Explain Below),10305.0,132 SOUTH RAILROAD AVENUE,SOUTH RAILROAD AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-17-2017 03:06:23 PM,07-22-2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,959100.0,155071.0,STATEN ISLAND,40.5922745,-74.090556,4.0
10243,10243,10243,10243,10243,114727,36729327,2017-07-18T11:00:00,2017-08-01T11:00:00,Commercial Building,10014.0,89 7 AVENUE SOUTH,7 AVENUE SOUTH,ADDRESS,NEW YORK,,Closed,08-17-2017 12:15:57 PM,08-01-2017 12:00:00 AM,02 MANHATTAN,MANHATTAN,983342.0,206227.0,MANHATTAN,40.7327221,-74.0032763,14.0
10244,10244,10244,10244,10244,114735,36730109,2017-07-18T11:00:00,2017-08-19T11:00:00,Commercial Building,10306.0,106 NEW DORP PLAZA SOUTH,NEW DORP PLAZA SOUTH,ADDRESS,STATEN ISLAND,,Closed,08-17-2017 10:24:53 AM,08-19-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,951444.0,147932.0,STATEN ISLAND,40.5726544,-74.1180877,32.0
10245,10245,10245,10245,10245,114743,36732474,2017-07-18T11:00:00,2017-08-07T23:32:13,Other (Explain Below),10314.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-17-2017 12:34:25 PM,08-07-2017 12:32:13 PM,Unspecified STATEN ISLAND,STATEN ISLAND,940382.0,155758.0,STATEN ISLAND,40.5940873,-74.157957,20.0
10246,10246,10246,10246,10246,114745,36732769,2017-07-18T11:00:00,2017-07-25T16:42:12,3+ Family Apt. Building,10014.0,313 WEST 14 STREET,WEST 14 STREET,ADDRESS,NEW YORK,,Closed,08-17-2017 02:03:42 PM,07-25-2017 05:42:12 PM,04 MANHATTAN,MANHATTAN,983289.0,208937.0,MANHATTAN,40.74016029999999,-74.0034679,6.0
10247,10247,10247,10247,10247,114757,36735324,2017-07-19T11:00:00,2017-07-29T11:00:00,1-2 Family Dwelling,10305.0,143 POUCH TERRACE,POUCH TERRACE,ADDRESS,STATEN ISLAND,,Closed,08-18-2017 06:40:58 PM,07-29-2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,963052.0,159064.0,STATEN ISLAND,40.60324489999999,-74.07633879999999,10.0
10248,10248,10248,10248,10248,114758,36735328,2017-07-19T11:00:00,2017-07-29T11:00:00,1-2 Family Mixed Use Building,10305.0,653 HYLAN BOULEVARD,HYLAN BOULEVARD,ADDRESS,STATEN ISLAND,,Closed,08-18-2017 06:46:36 PM,07-29-2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,963314.0,159266.0,STATEN ISLAND,40.6037999,-74.0753959,10.0
10249,10249,10249,10249,10249,114772,36737927,2017-07-19T11:00:00,2017-07-22T11:00:00,Vacant Building,10305.0,145 JACKSON AVENUE,JACKSON AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-18-2017 09:24:18 AM,07-22-2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,966301.0,155826.0,STATEN ISLAND,40.5943644,-74.06462979999998,3.0
10250,10250,10250,10250,10250,114774,18451744,2010-08-10T11:00:00,2010-08-11T11:00:00,Other (Explain Below),10307.0,21 LION STREET,LION STREET,ADDRESS,STATEN ISLAND,,Closed,09-09-2010 07:38:11 PM,08-11-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,917331.0,127650.0,STATEN ISLAND,40.5167925,-74.2406791,1.0
10251,10251,10251,10251,10251,114785,36739900,2017-07-19T11:00:00,2017-07-29T13:22:05,1-2 Family Dwelling,10305.0,649 HYLAN BOULEVARD,HYLAN BOULEVARD,ADDRESS,STATEN ISLAND,,Closed,08-18-2017 06:44:59 PM,07-29-2017 02:22:05 PM,02 STATEN ISLAND,STATEN ISLAND,963302.0,159285.0,STATEN ISLAND,40.603852,-74.0754392,9.0
10252,10252,10252,10252,10252,114790,36742458,2017-07-19T11:00:00,2017-08-16T11:00:00,Commercial Building,11220.0,715 61ST STREET,61ST STREET,LATLONG,BROOKLYN,,Closed,08-18-2017 11:40:28 PM,08-16-2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,981014.0,171026.0,BROOKLYN,40.6361046,-74.0116577,28.0
10253,10253,10253,10253,10253,114795,36743754,2017-07-20T11:00:00,2017-08-09T11:00:00,3+ Family Mixed Use Building,10305.0,83 FATHER CAPODANNO BOULEVARD,FATHER CAPODANNO BOULEVARD,ADDRESS,STATEN ISLAND,,Closed,08-19-2017 11:11:58 PM,08-09-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,966769.0,155834.0,STATEN ISLAND,40.5943873,-74.0629447,20.0
10254,10254,10254,10254,10254,114812,36750887,2017-07-20T11:00:00,2017-09-08T11:00:00,Vacant Lot,11231.0,63 DIKEMAN STREET,DIKEMAN STREET,ADDRESS,BROOKLYN,,Closed,08-19-2017 11:44:36 AM,09-08-2017 12:00:00 AM,06 BROOKLYN,BROOKLYN,980841.0,185535.0,BROOKLYN,40.6759268,-74.01229000000002,50.0
10255,10255,10255,10255,10255,114823,36752603,2017-07-21T11:00:00,2017-08-07T11:00:00,Commercial Building,10301.0,17 FORT PLACE,FORT PLACE,ADDRESS,STATEN ISLAND,,Closed,08-20-2017 03:33:40 PM,08-07-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,962338.0,173179.0,STATEN ISLAND,40.64198579999999,-74.0789559,17.0
10256,10256,10256,10256,10256,114829,36754172,2017-07-21T11:00:00,2017-07-24T11:00:00,1-2 Family Dwelling,10310.0,758 POST AVENUE,POST AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-20-2017 02:53:10 PM,07-24-2017 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,949092.0,169294.0,STATEN ISLAND,40.6312797,-74.1266651,3.0
10257,10257,10257,10257,10257,114838,36755943,2017-07-21T11:00:00,2017-08-21T11:00:00,1-2 Family Dwelling,10314.0,560 WATCHOGUE ROAD,WATCHOGUE ROAD,ADDRESS,STATEN ISLAND,,Closed,08-20-2017 07:48:47 PM,08-21-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,942569.0,164232.0,STATEN ISLAND,40.6173573,-74.1501345,31.0
10258,10258,10258,10258,10258,114872,18492954,2010-08-16T11:00:00,2010-08-24T15:50:42,1-2 Family Dwelling,10308.0,272 WILSON AVENUE,WILSON AVENUE,ADDRESS,STATEN ISLAND,,Closed,09-15-2010 10:24:38 AM,08-26-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,939521.0,138712.0,STATEN ISLAND,40.54729520000001,-74.1609444,7.0
10259,10259,10259,10259,10259,114893,36777556,2017-07-24T11:00:00,2017-07-24T11:00:00,1-2 Family Dwelling,11204.0,7413 16 AVENUE,16 AVENUE,ADDRESS,BROOKLYN,,Closed,08-23-2017 08:17:22 PM,07-24-2017 08:21:17 PM,11 BROOKLYN,BROOKLYN,984156.0,163982.0,BROOKLYN,40.6167691,-74.00033859999998,0.0
10260,10260,10260,10260,10260,114903,36778998,2017-07-24T11:00:00,2017-08-05T11:00:00,Vacant Lot,10305.0,24 OAK STREET,OAK STREET,ADDRESS,STATEN ISLAND,,Closed,08-23-2017 04:44:25 PM,08-05-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,963183.0,162528.0,STATEN ISLAND,40.6127531,-74.07587779999999,12.0
10261,10261,10261,10261,10261,114904,36779261,2017-07-24T11:00:00,2017-08-07T11:00:00,1-2 Family Dwelling,10301.0,218 DANIEL LOW TERRACE,DANIEL LOW TERRACE,ADDRESS,STATEN ISLAND,,Closed,08-23-2017 06:22:36 PM,08-07-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,962067.0,172101.0,STATEN ISLAND,40.6390263,-74.07992879999998,14.0
10262,10262,10262,10262,10262,114914,36780646,2017-07-24T11:00:00,2017-07-24T11:00:00,Commercial Building,10013.0,386 CANAL STREET,CANAL STREET,ADDRESS,NEW YORK,,Closed,08-23-2017 04:22:37 PM,07-24-2017 04:25:58 PM,01 MANHATTAN,MANHATTAN,982938.0,202104.0,MANHATTAN,40.7214054,-74.0047332,0.0
10263,10263,10263,10263,10263,114925,36782616,2017-07-25T11:00:00,2017-07-30T11:00:00,1-2 Family Dwelling,10302.0,89 CLINTON PLACE,CLINTON PLACE,ADDRESS,STATEN ISLAND,,Closed,08-24-2017 02:14:47 PM,07-30-2017 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,945861.0,169762.0,STATEN ISLAND,40.6325508,-74.13830820000003,5.0
10264,10264,10264,10264,10264,114932,36783552,2017-07-25T11:00:00,2017-07-29T11:00:00,1-2 Family Dwelling,10310.0,138 NORTH BURGHER AVENUE,NORTH BURGHER AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-24-2017 05:19:20 PM,07-29-2017 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,952296.0,171730.0,STATEN ISLAND,40.63797810000001,-74.1151335,4.0
10265,10265,10265,10265,10265,114935,36783623,2017-07-25T11:00:00,2017-07-30T11:00:00,1-2 Family Dwelling,10310.0,1118 CASTLETON AVENUE,CASTLETON AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-24-2017 03:21:02 PM,07-30-2017 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,950962.0,170398.0,STATEN ISLAND,40.6343171,-74.1199335,5.0
10266,10266,10266,10266,10266,114952,36787632,2017-07-25T11:00:00,2017-07-30T11:00:00,1-2 Family Dwelling,10307.0,54 UTAH STREET,UTAH STREET,ADDRESS,STATEN ISLAND,,Closed,08-24-2017 01:53:46 PM,07-30-2017 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,914572.0,126401.0,STATEN ISLAND,40.513343,-74.2505891,5.0
10267,10267,10267,10267,10267,114974,36791538,2017-07-26T11:00:00,2018-08-07T11:00:00,3+ Family Apt. Building,10007.0,250 FREDRICK DOUGLAS LANDING,FREDRICK DOUGLAS LANDING,ADDRESS,NEW YORK,,Closed,08-25-2017 09:57:47 AM,08-07-2018 12:00:00 AM,01 MANHATTAN,MANHATTAN,980744.0,200523.0,MANHATTAN,40.7170653,-74.0126475,377.0
10268,10268,10268,10268,10268,114984,36792879,2017-07-26T11:00:00,2017-08-01T11:00:00,1-2 Family Dwelling,11228.0,8949 15 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,,Closed,08-25-2017 02:59:46 PM,08-01-2017 12:00:00 AM,11 BROOKLYN,BROOKLYN,979597.0,159485.0,BROOKLYN,40.6044245,-74.0167568,6.0
10269,10269,10269,10269,10269,115008,36798099,2017-07-26T11:00:00,2017-08-04T11:00:00,1-2 Family Dwelling,10312.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-25-2017 02:15:25 PM,08-04-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,937593.0,140430.0,STATEN ISLAND,40.5520008,-74.1678936,9.0
10270,10270,10270,10270,10270,115012,36798176,2017-07-26T11:00:00,2017-07-29T11:00:00,1-2 Family Dwelling,10305.0,180 HICKORY AVENUE,HICKORY AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-25-2017 11:26:10 AM,07-29-2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,964224.0,155384.0,STATEN ISLAND,40.5931467,-74.0721072,3.0
10271,10271,10271,10271,10271,115058,18529810,2010-08-21T11:00:00,2010-09-14T11:00:00,Vacant Building,10038.0,,,INTERSECTION,NEW YORK,,Closed,09-20-2010 03:12:03 PM,09-15-2010 12:00:00 AM,01 MANHATTAN,MANHATTAN,982205.0,198160.0,MANHATTAN,40.7105799,-74.00737640000001,24.0
10272,10272,10272,10272,10272,115097,36821178,2017-07-29T11:00:00,2017-08-01T11:00:00,3+ Family Apt. Building,11214.0,173 BAY 19TH STREET,BAY 19TH STREET,LATLONG,BROOKLYN,,Closed,08-28-2017 11:20:58 PM,08-01-2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,982699.0,159079.0,BROOKLYN,40.6033134,-74.0055847,3.0
10273,10273,10273,10273,10273,115120,36832670,2017-07-31T11:00:00,2017-08-18T11:00:00,1-2 Family Dwelling,10314.0,22 KINGSLEY AVENUE,KINGSLEY AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-30-2017 11:04:27 AM,08-18-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,950299.0,166170.0,STATEN ISLAND,40.6227097,-74.12230090000001,18.0
10274,10274,10274,10274,10274,115124,36832703,2017-07-31T11:00:00,2017-08-04T11:00:00,Catch Basin/Sewer,10306.0,45 KELVIN AVENUE,KELVIN AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-30-2017 08:52:56 PM,08-04-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,946539.0,141711.0,STATEN ISLAND,40.5555595,-74.1357089,4.0
10275,10275,10275,10275,10275,115160,36839199,2017-07-31T11:00:00,2017-08-07T11:00:00,1-2 Family Dwelling,10304.0,4 ROSEWOOD PLACE,ROSEWOOD PLACE,ADDRESS,STATEN ISLAND,,Closed,08-30-2017 12:01:22 PM,08-07-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,960673.0,170267.0,STATEN ISLAND,40.6339887,-74.0849452,7.0
10276,10276,10276,10276,10276,115178,36840147,2017-08-01T11:00:00,2017-08-08T11:00:00,Other (Explain Below),10014.0,25 GROVE STREET,GROVE STREET,ADDRESS,NEW YORK,,Closed,08-31-2017 06:49:05 PM,08-08-2017 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,982874.0,206187.0,MANHATTAN,40.73261220000001,-74.0049649,7.0
10277,10277,10277,10277,10277,115182,36841342,2017-08-01T11:00:00,2017-08-18T11:00:00,Other (Explain Below),11219.0,,,INTERSECTION,BROOKLYN,,Closed,08-31-2017 04:14:01 PM,08-18-2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,983714.0,168450.0,BROOKLYN,40.6290328,-74.001931,17.0
10278,10278,10278,10278,10278,115189,36842332,2017-08-01T11:00:00,2017-08-07T11:00:00,Commercial Building,10314.0,1415 RICHMOND AVENUE,RICHMOND AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-31-2017 09:55:50 AM,08-07-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,940372.0,162927.0,STATEN ISLAND,40.6137647,-74.1580396,6.0
10279,10279,10279,10279,10279,115199,36843342,2017-08-01T11:00:00,2017-08-07T11:00:00,3+ Family Apt. Building,11220.0,266 45 STREET,45 STREET,ADDRESS,BROOKLYN,,Closed,08-31-2017 07:46:28 PM,08-07-2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,980735.0,176480.0,BROOKLYN,40.6510728,-74.01266740000001,6.0
10280,10280,10280,10280,10280,115212,36844540,2017-08-01T11:00:00,2017-08-01T11:00:00,Commercial Building,10014.0,78 CHRISTOPHER STREET,CHRISTOPHER STREET,ADDRESS,NEW YORK,,Closed,08-31-2017 06:48:02 PM,08-01-2017 06:50:20 PM,02 MANHATTAN,MANHATTAN,983259.0,206509.0,MANHATTAN,40.7334961,-74.0035758,0.0
10281,10281,10281,10281,10281,115214,36845244,2017-08-01T11:00:00,2017-08-23T11:00:00,1-2 Family Dwelling,10309.0,HYLAN BOULEVARD,HYLAN BOULEVARD,LATLONG,STATEN ISLAND,,Closed,08-31-2017 07:09:18 AM,08-23-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,929688.0,128558.0,STATEN ISLAND,40.519371,-74.19624329999998,22.0
10282,10282,10282,10282,10282,115224,36847020,2017-08-01T11:00:00,2017-08-07T11:00:00,Day Care/Nursery,10301.0,45 PINE STREET,PINE STREET,ADDRESS,STATEN ISLAND,,Closed,08-31-2017 02:04:38 PM,08-07-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,960017.0,171038.0,STATEN ISLAND,40.6361032,-74.0873115,6.0
10283,10283,10283,10283,10283,115228,36847088,2017-08-01T11:00:00,2017-08-04T11:00:00,Vacant Lot,10308.0,6 BARTOW STREET,BARTOW STREET,ADDRESS,STATEN ISLAND,,Closed,08-31-2017 12:54:35 PM,08-04-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,945481.0,141241.0,STATEN ISLAND,40.5542648,-74.1395136,3.0
10284,10284,10284,10284,10284,115234,36848862,2017-08-02T11:00:00,2017-08-21T11:00:00,Commercial Building,10314.0,QUINLAN AVENUE,QUINLAN AVENUE,LATLONG,STATEN ISLAND,,Closed,09-01-2017 10:57:23 PM,08-21-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,948468.0,161418.0,STATEN ISLAND,40.6096611,-74.12886809999998,19.0
10285,10285,10285,10285,10285,115242,36848918,2017-08-02T11:00:00,2017-08-21T11:00:00,Commercial Building,10314.0,1970 VICTORY BLVD,VICTORY BLVD,LATLONG,STATEN ISLAND,,Closed,09-01-2017 10:42:12 PM,08-21-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,948233.0,162373.0,STATEN ISLAND,40.6122818,-74.1297226,19.0
10286,10286,10286,10286,10286,115259,36851102,2017-08-02T11:00:00,2017-09-21T11:00:00,1-2 Family Dwelling,10314.0,354 MELBA STREET,MELBA STREET,ADDRESS,STATEN ISLAND,,Closed,09-01-2017 09:17:21 AM,09-21-2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,949706.0,159210.0,STATEN ISLAND,40.6036036,-74.12440140000002,50.0
10287,10287,10287,10287,10287,115262,36851113,2017-08-02T11:00:00,2017-09-21T11:00:00,Catch Basin/Sewer,10314.0,375 MELBA STREET,MELBA STREET,ADDRESS,STATEN ISLAND,,Closed,09-01-2017 08:02:52 AM,09-21-2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,949741.0,159034.0,STATEN ISLAND,40.60312070000001,-74.1242745,50.0
10288,10288,10288,10288,10288,115263,36852000,2017-08-02T11:00:00,2017-08-21T11:00:00,1-2 Family Dwelling,10314.0,23 PERRY AVENUE,PERRY AVENUE,LATLONG,STATEN ISLAND,,Closed,09-01-2017 10:52:03 PM,08-21-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,948177.0,162279.0,STATEN ISLAND,40.6120224,-74.129921,19.0
10289,10289,10289,10289,10289,115275,36852088,2017-08-02T11:00:00,2017-08-19T11:00:00,1-2 Family Dwelling,10314.0,153 ADA DRIVE,ADA DRIVE,ADDRESS,STATEN ISLAND,,Closed,09-01-2017 08:20:49 AM,08-19-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,939928.0,165460.0,STATEN ISLAND,40.620715,-74.1596554,17.0
10290,10290,10290,10290,10290,115293,36854009,2017-08-02T11:00:00,2017-08-21T11:00:00,Commercial Building,10314.0,2-72 PERRY AVE,PERRY AVE,LATLONG,STATEN ISLAND,,Closed,09-01-2017 10:40:08 PM,08-21-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,948099.0,162401.0,STATEN ISLAND,40.6123581,-74.1302032,19.0
10291,10291,10291,10291,10291,115299,36854125,2017-08-02T11:00:00,2017-08-21T11:00:00,Commercial Building,10314.0,2000-2006 VICTORY BLVD,VICTORY BLVD,LATLONG,STATEN ISLAND,,Closed,09-01-2017 10:40:54 PM,08-21-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,948010.0,162383.0,STATEN ISLAND,40.61230850000001,-74.13052370000003,19.0
10292,10292,10292,10292,10292,115300,36854173,2017-08-02T11:00:00,2017-08-21T11:00:00,1-2 Family Dwelling,10314.0,21 PERRY AVENUE,PERRY AVENUE,LATLONG,STATEN ISLAND,,Closed,09-01-2017 10:45:16 PM,08-21-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,948175.0,162303.0,STATEN ISLAND,40.61208720000001,-74.1299286,19.0
10293,10293,10293,10293,10293,115307,36855205,2017-08-02T11:00:00,2017-09-21T11:00:00,1-2 Family Dwelling,10314.0,355 MELBA STREET,MELBA STREET,ADDRESS,STATEN ISLAND,,Closed,09-01-2017 07:00:30 AM,09-21-2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,949701.0,159232.0,STATEN ISLAND,40.603664,-74.1244196,50.0
10294,10294,10294,10294,10294,115330,36858206,2017-08-03T11:00:00,2017-08-19T11:00:00,1-2 Family Dwelling,10306.0,30 ARC PLACE,ARC PLACE,ADDRESS,STATEN ISLAND,,Closed,09-02-2017 05:37:28 PM,08-19-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,949906.0,146613.0,STATEN ISLAND,40.5690282,-74.1236172,16.0
10295,10295,10295,10295,10295,115344,36860392,2017-08-03T11:00:00,2017-08-11T11:00:00,Vacant Lot,10312.0,301 BEACH ROAD,BEACH ROAD,ADDRESS,STATEN ISLAND,,Closed,09-02-2017 12:44:17 PM,08-11-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,940961.0,136267.0,STATEN ISLAND,40.5405913,-74.15574740000002,8.0
10296,10296,10296,10296,10296,115362,36862603,2017-08-03T11:00:00,2017-08-03T11:00:00,3+ Family Apt. Building,10014.0,78 CHRISTOPHER STREET,CHRISTOPHER STREET,ADDRESS,NEW YORK,,Closed,09-02-2017 10:46:53 AM,08-03-2017 10:53:50 AM,02 MANHATTAN,MANHATTAN,983259.0,206509.0,MANHATTAN,40.7334961,-74.0035758,0.0
10297,10297,10297,10297,10297,115398,36868650,2017-08-04T11:00:00,2017-08-23T11:00:00,3+ Family Apt. Building,10011.0,264 WEST 15 STREET,WEST 15 STREET,ADDRESS,NEW YORK,,Closed,09-03-2017 02:31:40 AM,08-23-2017 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,983997.0,208866.0,MANHATTAN,40.7399655,-74.000913,19.0
10298,10298,10298,10298,10298,115407,18599479,2010-09-01T11:00:00,2010-09-01T11:00:00,1-2 Family Dwelling,10303.0,25 SIMONSON AVENUE,SIMONSON AVENUE,ADDRESS,STATEN ISLAND,,Closed,10-01-2010 02:46:42 PM,09-01-2010 02:56:08 PM,01 STATEN ISLAND,STATEN ISLAND,942189.0,171042.0,STATEN ISLAND,40.6360996,-74.151535,0.0
10299,10299,10299,10299,10299,115413,18607431,2010-09-02T09:44:41,,Government Building,10038.0,1 POLICE PLAZA,POLICE PLAZA,ADDRESS,NEW YORK,,Pending,10-02-2010 10:44:41 AM,09-02-2010 10:57:45 AM,01 MANHATTAN,MANHATTAN,984003.0,198807.0,MANHATTAN,40.712356,-74.00089100000002,
10300,10300,10300,10300,10300,115422,36886041,2017-08-07T11:00:00,2017-08-09T11:00:00,Commercial Building,10303.0,1767 FOREST AVENUE,FOREST AVENUE,LATLONG,STATEN ISLAND,,Closed,09-06-2017 01:21:05 PM,08-09-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,943201.0,167133.0,STATEN ISLAND,40.6253242,-74.14787290000002,2.0
10301,10301,10301,10301,10301,115446,36889960,2017-08-07T11:00:00,2017-08-19T11:00:00,1-2 Family Dwelling,10306.0,228 ALLISON AVENUE,ALLISON AVENUE,ADDRESS,STATEN ISLAND,,Closed,09-06-2017 07:04:47 PM,08-19-2017 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,952483.0,145796.0,STATEN ISLAND,40.5667953,-74.1143377,12.0
